procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 246027440   2088 4512616    0    0     0     0  557  922  0  0 100  0  0 2021-07-25 20:26:45
 0  0      0 246027440   2088 4512616    0    0     0     0  510  834  0  0 100  0  0 2021-07-25 20:26:46
 1  0      0 246027440   2088 4512620    0    0     0     0  538  925  0  0 100  0  0 2021-07-25 20:26:47
 0  0      0 246027440   2088 4512620    0    0     0     0  497  865  0  0 100  0  0 2021-07-25 20:26:48
 0  0      0 246027440   2088 4512620    0    0     0     8  519  849  0  0 100  0  0 2021-07-25 20:26:49
 0  0      0 246027440   2088 4512624    0    0     0     0  536  896  0  0 100  0  0 2021-07-25 20:26:50
 0  0      0 246027440   2088 4512624    0    0     0     0  513  897  0  0 100  0  0 2021-07-25 20:26:51
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 246027440   2088 4512624    0    0     0     0  512  843  0  0 100  0  0 2021-07-25 20:26:52
 0  0      0 246027440   2088 4512628    0    0     0     0  515  860  0  0 100  0  0 2021-07-25 20:26:53
 1  0      0 246027440   2088 4512628    0    0     0     4  544  948  0  0 100  0  0 2021-07-25 20:26:54
 0  0      0 246027440   2088 4512628    0    0     0     0  546  909  0  0 100  0  0 2021-07-25 20:26:55
 0  0      0 246027440   2088 4512628    0    0     0     0  558  899  0  0 100  0  0 2021-07-25 20:26:56
 0  0      0 246027440   2088 4512628    0    0     0     0  514  861  0  0 100  0  0 2021-07-25 20:26:57
 0  0      0 246027440   2088 4512628    0    0     0     0  562  976  0  0 100  0  0 2021-07-25 20:26:58
 0  0      0 246027440   2088 4512628    0    0     0    36  483  805  0  0 100  0  0 2021-07-25 20:26:59
 0  0      0 246027440   2088 4512628    0    0     0     0  539  879  0  0 100  0  0 2021-07-25 20:27:00
 0  0      0 246027440   2088 4512628    0    0     0     0  565  947  0  0 100  0  0 2021-07-25 20:27:01
 0  0      0 246027440   2088 4512628    0    0     0     0  579  964  0  0 100  0  0 2021-07-25 20:27:02
 0  0      0 246027440   2088 4512628    0    0     0     0  508  813  0  0 100  0  0 2021-07-25 20:27:03
 0  0      0 246027440   2088 4512628    0    0     0     0  609  931  0  0 100  0  0 2021-07-25 20:27:04
 0  0      0 246375008   2088 4512620    0    0     0     6 1324 1794  0  0 100  0  0 2021-07-25 20:27:05
 0  0      0 246377456   2088 4512640    0    0     0     0  726 1108  0  0 100  0  0 2021-07-25 20:27:06
 0  0      0 246377472   2088 4512640    0    0     0     0  486  858  0  0 100  0  0 2021-07-25 20:27:07
 1  0      0 246377472   2088 4512640    0    0     0     0  544  925  0  0 100  0  0 2021-07-25 20:27:08
 0  0      0 246377472   2088 4512640    0    0     0     0  480  800  0  0 100  0  0 2021-07-25 20:27:09
 0  0      0 246377472   2088 4512640    0    0     0     0  540  916  0  0 100  0  0 2021-07-25 20:27:10
 0  0      0 246377472   2088 4512640    0    0     0     0  552  939  0  0 100  0  0 2021-07-25 20:27:11
 0  0      0 246377472   2088 4512644    0    0     0     0  509  833  0  0 100  0  0 2021-07-25 20:27:12
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 246377472   2088 4512644    0    0     0     0  504  854  0  0 100  0  0 2021-07-25 20:27:13
 0  0      0 246377472   2088 4512644    0    0     0     0  724 1160  0  0 100  0  0 2021-07-25 20:27:14
 1  0      0 246304048   2088 4512644    0    0     0     8 7469 141943  5  6 88  0  0 2021-07-25 20:27:15
 1  0      0 245869376   2088 4512748    0    0     0     0 11632 1521996 13 11 75  0  0 2021-07-25 20:27:16
 4  0      0 244651456   2088 4553580    0    0     0     0 20429 16759  9  3 88  0  0 2021-07-25 20:27:17
 4  0      0 242036752   2088 4553772    0    0     0     0 2402 1452  8  4 88  0  0 2021-07-25 20:27:18
 4  0      0 239313888   2088 4553772    0    0     0     0 2472 1448  8  4 87  0  0 2021-07-25 20:27:19
 4  0      0 236939264   2088 4553772    0    0     0     8 2412 1414  9  4 88  0  0 2021-07-25 20:27:20
54  0      0 235943104   2088 4561972    0    0     0     0 13417 11316 26  2 72  0  0 2021-07-25 20:27:21
 6  0      0 235474032   2088 4647684    0    0     0     0 15856 11586 63  2 35  0  0 2021-07-25 20:27:22
 4  0      0 235263280   2088 4863380    0    0     0     0 8666 6144 27  4 69  0  0 2021-07-25 20:27:23
44  0      0 235238560   2088 4883876    0    0     0     0 15027 13227 79  1 20  0  0 2021-07-25 20:27:24
 4  0      0 234953504   2088 5109500    0    0     0     8 12447 9090 54  3 43  0  0 2021-07-25 20:27:25
57  0      0 234873920   2088 5185220    0    0     0     0 13373 11040 68  1 30  0  0 2021-07-25 20:27:26
34  0      0 234873920   2088 5185220    0    0     0     0 15467 14612 94  0  6  0  0 2021-07-25 20:27:27
39  0      0 234875296   2088 5185220    0    0     0     0 13744 11987 78  2 20  0  0 2021-07-25 20:27:28
49  0      0 234835120   2088 5185224    0    0     0     0 16643 13506 84  0 16  0  0 2021-07-25 20:27:29
34  0      0 234853792   2088 5185224    0    0     0    28 13250 10884 67  2 31  0  0 2021-07-25 20:27:30
49  0      0 234853840   2088 5185224    0    0     0     0 15545 15032 92  0  7  0  0 2021-07-25 20:27:31
49  0      0 234848896   2088 5185224    0    0     0     0 12431 10353 67  2 31  0  0 2021-07-25 20:27:32
34  0      0 234844912   2088 5185228    0    0     0     0 16984 13704 81  0 18  0  0 2021-07-25 20:27:33
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
19  0      0 234800496   2088 5185228    0    0     0     0 14259 10882 66  2 32  0  0 2021-07-25 20:27:34
64  0      0 234798240   2088 5185228    0    0     0   156 15567 13938 88  0 12  0  0 2021-07-25 20:27:35
33  0      0 234724464   2088 5185228    0    0     0     0 14431 14021 94  1  5  0  0 2021-07-25 20:27:36
40  0      0 234811648   2088 5185240    0    0     0     0 11859 9695 61  2 37  0  0 2021-07-25 20:27:37
48  0      0 234811136   2088 5185240    0    0     0     0 15807 14421 91  0  9  0  0 2021-07-25 20:27:38
 5  0      0 234840720   2088 5185240    0    0     0     0 13308 9806 57  2 41  0  0 2021-07-25 20:27:39
 4  0      0 234793056   2088 5185240    0    0     0     0 15996 12012 70  1 29  0  0 2021-07-25 20:27:40
19  0      0 234790208   2088 5185240    0    0     0     0 8558 6290 31  3 66  0  0 2021-07-25 20:27:41
31  0      0 234790160   2088 5185240    0    0     0     0 15660 14074 85  0 14  0  0 2021-07-25 20:27:42
 4  0      0 234820976   2088 5185240    0    0     0     0 11337 8165 48  2 50  0  0 2021-07-25 20:27:43
40  0      0 234811360   2088 5185240    0    0     0     0 14105 12110 73  1 26  0  0 2021-07-25 20:27:44
47  0      0 234811360   2088 5185240    0    0     0     0 14689 14865 95  0  4  0  0 2021-07-25 20:27:45
30  0      0 234815328   2088 5185240    0    0     0     0 13270 11993 76  2 22  0  0 2021-07-25 20:27:46
34  0      0 234809376   2088 5185240    0    0     0     0 16364 13582 85  0 14  0  0 2021-07-25 20:27:47
19  0      0 234805664   2088 5185240    0    0     0     0 13117 10455 62  2 36  0  0 2021-07-25 20:27:48
51  0      0 234804160   2088 5185240    0    0     0     0 15247 14726 94  0  6  0  0 2021-07-25 20:27:49
34  0      0 234771312   2088 5185240    0    0     0     8 15649 14326 90  0 10  0  0 2021-07-25 20:27:50
58  0      0 234803168   2088 5185240    0    0     0     0 13607 11472 74  2 25  0  0 2021-07-25 20:27:51
34  0      0 234857056   2088 5185240    0    0     0     0 16373 13013 77  1 22  0  0 2021-07-25 20:27:52
46  0      0 234848432   2088 5185240    0    0     0     0 13713 11303 69  2 29  0  0 2021-07-25 20:27:53
36  0      0 234848432   2088 5185244    0    0     0     0 15028 14247 92  0  8  0  0 2021-07-25 20:27:54
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
32  0      0 234801440   2088 5185252    0    0     0     0 12084 10515 67  2 31  0  0 2021-07-25 20:27:55
39  0      0 234798592   2088 5185252    0    0     0     0 16128 13985 89  0 11  0  0 2021-07-25 20:27:56
 4  0      0 234748192   2088 5185252    0    0     0     0 13127 11983 77  1 22  0  0 2021-07-25 20:27:57
19  0      0 234743280   2088 5185252    0    0     0     0 14103 10913 62  1 37  0  0 2021-07-25 20:27:58
19  0      0 234796560   2088 5185252    0    0     0     0 12875 9434 54  2 44  0  0 2021-07-25 20:27:59
34  0      0 234795616   2088 5185252    0    0     0     0 10456 8477 50  2 48  0  0 2021-07-25 20:28:00
39  0      0 234756672   2088 5185252    0    0     0    24 15518 13607 84  0 16  0  0 2021-07-25 20:28:01
35  0      0 234805280   2088 5185252    0    0     0     0 10137 7765 44  3 53  0  0 2021-07-25 20:28:02
33  0      0 234804528   2088 5185264    0    0     0     0 16066 14154 88  0 11  0  0 2021-07-25 20:28:03
 5  0      0 234807824   2088 5185264    0    0     0     0 14143 12824 85  1 14  0  0 2021-07-25 20:28:04
19  0      0 234803904   2088 5185264    0    0     0     0 14394 12141 74  1 25  0  0 2021-07-25 20:28:05
34  0      0 234754256   2088 5185264    0    0     0     8 15921 13096 75  1 24  0  0 2021-07-25 20:28:06
38  0      0 234795472   2088 5185304    0    0     0     0 14762 13021 82  1 17  0  0 2021-07-25 20:28:07
57  0      0 234795472   2088 5185304    0    0     0     0 15383 14024 91  0  8  0  0 2021-07-25 20:28:08
37  0      0 234792192   2088 5185304    0    0     0     0 13580 11384 74  2 25  0  0 2021-07-25 20:28:09
23  0      0 234826656   2088 5185304    0    0     0     0 16025 13625 83  1 16  0  0 2021-07-25 20:28:10
48  0      0 234824432   2088 5185304    0    0     0    20 14186 11096 66  2 32  0  0 2021-07-25 20:28:11
34  0      0 234823248   2088 5185312    0    0     0     0 14877 14405 92  0  7  0  0 2021-07-25 20:28:12
 5  0      0 234775456   2088 5185316    0    0     0     0 13462 11815 75  2 23  0  0 2021-07-25 20:28:13
24  0      0 234772160   2088 5185316    0    0     0     0 15845 12879 81  1 18  0  0 2021-07-25 20:28:14
 4  0      0 234810592   2088 5185316    0    0     0     0 13320 11481 74  1 25  0  0 2021-07-25 20:28:15
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
36  0      0 234761248   2088 5185320    0    0     0     0 14112 11290 65  1 33  0  0 2021-07-25 20:28:16
14  0      0 234760928   2088 5185320    0    0     0     0 13409 9634 53  2 45  0  0 2021-07-25 20:28:17
21  0      0 234760704   2088 5185320    0    0     0     0 10988 8720 50  2 48  0  0 2021-07-25 20:28:18
19  0      0 234760192   2088 5185320    0    0     0     0 15382 13368 87  1 13  0  0 2021-07-25 20:28:19
61  0      0 234786784   2088 5185320    0    0     0     0 10201 8071 46  3 51  0  0 2021-07-25 20:28:20
46  0      0 234786784   2088 5185320    0    0     0     8 14954 13857 88  0 11  0  0 2021-07-25 20:28:21
19  0      0 234787408   2088 5185320    0    0     0     0 14802 13332 87  1 12  0  0 2021-07-25 20:28:22
 4  0      0 234767568   2088 5185320    0    0     0     0 13785 11887 74  1 25  0  0 2021-07-25 20:28:23
32  0      0 234765024   2088 5185320    0    0     0     0 15106 12399 79  1 20  0  0 2021-07-25 20:28:24
50  0      0 234759008   2088 5185320    0    0     0     0 14495 12570 78  2 20  0  0 2021-07-25 20:28:25
64  0      0 234759008   2088 5185320    0    0     0     0 15376 13999 90  0 10  0  0 2021-07-25 20:28:26
19  0      0 234760320   2088 5185320    0    0     0     0 13136 10931 70  2 28  0  0 2021-07-25 20:28:27
49  0      0 234796832   2088 5185328    0    0     0     0 16297 14213 84  0 16  0  0 2021-07-25 20:28:28
59  0      0 234799872   2088 5185328    0    0     0     0 13319 11370 69  2 28  0  0 2021-07-25 20:28:29
64  0      0 234798320   2088 5185328    0    0     0     0 15252 13834 88  0 12  0  0 2021-07-25 20:28:30
41  0      0 234798320   2088 5185328    0    0     0    49 15209 14976 94  0  6  0  0 2021-07-25 20:28:31
50  0      0 234750208   2088 5185328    0    0     0     0 12075 9890 64  2 34  0  0 2021-07-25 20:28:32
36  0      0 234750208   2088 5185328    0    0     0     0 14954 14182 92  1  7  0  0 2021-07-25 20:28:33
47  0      0 234792336   2088 5185328    0    0     0     0 12197 10129 62  2 36  0  0 2021-07-25 20:28:34
31  0      0 234771312   2088 5185328    0    0     0     0 16216 12402 71  0 28  0  0 2021-07-25 20:28:35
19  0      0 234757696   2088 5185328    0    0     0   112 9331 6428 34  3 63  0  0 2021-07-25 20:28:36
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
64  0      0 234757504   2088 5185332    0    0     0     0 13864 11442 69  1 29  0  0 2021-07-25 20:28:37
 4  0      0 234803632   2088 5185336    0    0     0     0 14106 11384 71  2 27  0  0 2021-07-25 20:28:38
20  0      0 234771760   2088 5185336    0    0     0     0 10670 9392 55  2 42  0  0 2021-07-25 20:28:39
58  0      0 234771760   2088 5185336    0    0     0     0 15700 14251 89  0 11  0  0 2021-07-25 20:28:40
51  0      0 234774576   2088 5185448    0    0     0     0 12666 11067 70  2 28  0  0 2021-07-25 20:28:41
19  0      0 234770848   2088 5185448    0    0     0    20 16741 13740 86  0 14  0  0 2021-07-25 20:28:42
34  0      0 234772224   2088 5185448    0    0     0     0 13223 10267 60  2 38  0  0 2021-07-25 20:28:43
29  0      0 234770144   2088 5185512    0    0     0     0 14914 14442 94  0  6  0  0 2021-07-25 20:28:44
40  0      0 234770096   2088 5185576    0    0     0     0 15107 14145 91  0  9  0  0 2021-07-25 20:28:45
41  0      0 234771024   2088 5185584    0    0     0     0 13494 11441 73  2 26  0  0 2021-07-25 20:28:46
 4  0      0 234749696   2088 5185584    0    0     0     8 16504 12321 72  2 26  0  0 2021-07-25 20:28:47
37  0      0 234747280   2088 5185588    0    0     0     0 12961 11488 71  2 28  0  0 2021-07-25 20:28:48
36  0      0 234747280   2088 5185588    0    0     0     0 15559 14538 92  0  8  0  0 2021-07-25 20:28:49
57  0      0 234738752   2088 5185588    0    0     0     0 12325 10692 67  2 31  0  0 2021-07-25 20:28:50
34  0      0 234737488   2088 5185588    0    0     0     0 15766 13923 90  0 10  0  0 2021-07-25 20:28:51
34  0      0 234701472   2088 5185588    0    0     0     8 13166 11573 72  1 27  0  0 2021-07-25 20:28:52
19  0      0 234773952   2088 5185588    0    0     0     0 14817 11480 64  1 35  0  0 2021-07-25 20:28:53
 4  0      0 234758688   2088 5185588    0    0     0     0 11772 8360 43  2 55  0  0 2021-07-25 20:28:54
34  0      0 234758448   2088 5185588    0    0     0     0 11563 9045 54  2 44  0  0 2021-07-25 20:28:55
17  0      0 234708512   2088 5185628    0    0     0     0 15372 13088 84  1 15  0  0 2021-07-25 20:28:56
47  0      0 234772608   2088 5185628    0    0     0     0 10558 8440 48  3 50  0  0 2021-07-25 20:28:57
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
38  0      0 234771872   2088 5185632    0    0     0     0 15431 14243 89  0 11  0  0 2021-07-25 20:28:58
